,name,description,created_at,text,location,retweeted,owner_name,owner_location,owner_created_at,retweeted_count
710,Lucianne🇧🇷🇧🇷🇮🇱🇮🇱,Tudo posso naquele que me fortalece.,Mon Feb 01 14:14:24 +0000 2021,"RT @AtalaiaBR: Dizem que Bolsonaro não foi impedido pelo STF para tomar decisões contra o coronavirus.
Se não existisse essa restrição, por…","Belo Horizonte, Brasil",True,Atalaia BR 🌀,,Sun Jan 31 15:03:57 +0000 2021,304
711,Poeta Álvaro Faria,"Jornalista,poeta,escritor.Mais de 50 livros no Brasil.Poesia, romances,ensaios,teatro.22 livros em Portugal.8 na Espanha.1 na Itália.Colunista da Jovem Pan.",Mon Feb 01 14:14:26 +0000 2021,"Mais de 220 mil mortos no Brasil, e o presidente passeando de moto em Brasília e fazendo questão de parar para conv… https://t.co/3PqAiZheZf",,False,,,,
712,Ronaldo,Já vi o fim do mundo algumas vezes e na manhã seguinte tava tudo bem 🚩📚🍀,Mon Feb 01 14:14:26 +0000 2021,"RT @barrgui19: Um dos argumentos dos defensores da reabertura das escolas é a saúde mental das crianças, porém pouco se comenta sobre essa…",Pasárgada,True,Arturo Fantini (Use máscara) 🏡🏢🏴💉,"Ecaterimburgo, Rússia",Mon Feb 01 10:35:03 +0000 2021,2
713,Symone Season 𓆤,尋求知識🥥🦑📿,Mon Feb 01 14:14:27 +0000 2021,RT @vitorhpreis: Precisamos entender que essa galera não é inofensiva. São loucos e perigosos.,Minas Gerais,True,princezo zeldo,Uberlândia,Sun Jan 31 20:25:55 +0000 2021,1
714,carlenha,http://www.portodoslivros.com.br,Mon Feb 01 14:14:27 +0000 2021,"RT @rafaelvelame: Olha o absurdo

Uma idosa de um abrigo na cidade de Cruz das Almas se recusou a tomar a vacina. Ok. 

A dose extra foi pr…",Salvador - Bahia - Brasil,True,Rafael Velame,Bahia,Mon Feb 01 13:48:59 +0000 2021,1
715,Higor Martinez,Aspirante a cientista | Ciências Matemáticas e da Terra - UFRJ,Mon Feb 01 14:14:29 +0000 2021,@yasmimirios Pelo visto o tema vacina deixa o falso vendedor de chocolates nervosinho,"Rio de Janeiro, Brasil",False,,,,
716,AntroReality Renault 🍾,Reality ... Política... Novelas ... Séries e News em Geral ... Bem vindos ♥😊🌻,Mon Feb 01 14:14:30 +0000 2021,RT @UOLNoticias: Belo Horizonte inicia nova etapa de vacinação contra a covid-19 https://t.co/AH42XiLduP,Em algum Lugar...do Mundo,True,UOL Notícias,Brasil,Mon Feb 01 14:12:50 +0000 2021,1
717,hybris,Soy jo,Mon Feb 01 14:14:30 +0000 2021,RT @nubiaoliv: Pelo andar da carruagem vamos ficar sem vacina,,True,Nubia de Oliveira,Banaquistão,Mon Feb 01 13:40:57 +0000 2021,2
718,Dark Side 🕀,join the dark side,Mon Feb 01 14:14:32 +0000 2021,RT @GuilhermeBoulos: Atraso em vacinação contra Covid deve custar pelo menos R$ 150 bi ao PIB brasileiro em 2021. Segundo cálculo da consul…,São Paulo,True,Guilherme Boulos,,Mon Feb 01 12:39:49 +0000 2021,677
719,Teclando Direito,"• retuíte não é endosso
• 'pré iluminista'
• 'conservador radical'
• criptos 10% p. vc na Binance: https://www.binance.com/pt/register?ref=ENOHNDWA",Mon Feb 01 14:14:33 +0000 2021,"RT @OsmarTerra: João Paulo. O que acontece em Manaus foi o surgimento de uma cepa do coronavirus com mais capacidade de infectar, a P1. Com…",Brasil,True,Osmar Terra,Porto Alegre,Mon Feb 01 14:03:01 +0000 2021,23
720,Antonio Carlos,,Mon Feb 01 14:14:33 +0000 2021,"RT @MubarakLuiza: STF é o único no mundo que entende medicina, economia, vacina, eleições. A única coisa que eles não entendem é Justiça!",,True,Luiza Mubarak 🌸🌼👉,,Sun Jan 31 21:34:53 +0000 2021,1089
721,Espedito Fonseca,"advogado de operários em causas trabalhistas, idealista, defensor de sociedade justa, fraterna e igualitária... RT não é opinião.",Mon Feb 01 14:14:35 +0000 2021,"RT @AlessandroPT89: Um quarto de milhão de mortes por covid-19 no país,e tem gente discutindo BBB...
Tá explicado o nosso fracasso...",Juiz de Fora MG Brasil,True,Alê Guimarães 🇧🇷🚩,"Rio de Janeiro, Brasil",Mon Feb 01 14:01:37 +0000 2021,5
722,joão gabriel barreto,Because no retreat from the world can mask what is in your face,Mon Feb 01 14:14:36 +0000 2021,RT @GuilhermeBoulos: Atraso em vacinação contra Covid deve custar pelo menos R$ 150 bi ao PIB brasileiro em 2021. Segundo cálculo da consul…,"São Paulo/Mato Grosso, Brasil",True,Guilherme Boulos,,Mon Feb 01 12:39:49 +0000 2021,678
723,Nice,olhar,Mon Feb 01 14:14:36 +0000 2021,"RT @MubarakLuiza: STF é o único no mundo que entende medicina, economia, vacina, eleições. A única coisa que eles não entendem é Justiça!",,True,Luiza Mubarak 🌸🌼👉,,Sun Jan 31 21:34:53 +0000 2021,1090
724,財護 // SAIGO,The Legacy of the Crystals has shaped our history for long enough.,Mon Feb 01 14:14:36 +0000 2021,Pseudagem MATA.,Brasil,False,,,,
725,Guimonters LOL,,Mon Feb 01 14:14:37 +0000 2021,"@TobocoTV Meu amigo toboco pós vacinação, bora jogar vôlei... Essa camisa só ascendeu a vontade de jogar",,False,,,,
726,͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏ ͏͏,fan account,Mon Feb 01 14:14:38 +0000 2021,@amyexemplr deixa o bolsominion anti vacina que acredita em racismo reverso em paz 😩😩😩😩,,False,,,,
727,A.Nanda ☀️🐚,"salgue o corpo, adoce a alma 🌊",Mon Feb 01 14:14:38 +0000 2021,"@LeoCezimbra @Lorelay_Fox as pessoas esquecem que tá tudo bem gostar de uma pessoa mesmo ela votando 17, tipo a Joj… https://t.co/BD9lXvFYC4","São Paulo, Brasil",False,,,,
728,Notícias Católicas,"Notícias Católicas

http://fb.com/noticiascatolicasnews",Mon Feb 01 14:14:38 +0000 2021,Museus Vaticanos reabrem suas portas após 88 dias fechados por causa da Covid-19 - https://t.co/6QuP3BY16P - https://t.co/6QuP3BY16P,,False,,,,
729,Bender,"Força Brasil,
Armamentista,  Direita, eleitor de Bolsonaro.",Mon Feb 01 14:14:39 +0000 2021,"RT @brunaobarreto3: Não pode:

- Nomear como ""vírus chinês"" um vírus que nasceu na China!! 🤦🏻‍♂️

Pode:

- Justificar como ""cepa brasileira…",,True,Brunão,,Mon Feb 01 12:23:00 +0000 2021,128
730,just a shitty socialist who wants a vaccine,🌹/☭ • blm • acab • trans rights are human rights • mlm • #forabolsonaro                                                                          ele | he/they,Mon Feb 01 14:14:39 +0000 2021,RT @GuilhermeBoulos: Atraso em vacinação contra Covid deve custar pelo menos R$ 150 bi ao PIB brasileiro em 2021. Segundo cálculo da consul…,in the closet (kind of),True,Guilherme Boulos,,Mon Feb 01 12:39:49 +0000 2021,679
731,Zelia,,Mon Feb 01 14:14:39 +0000 2021,"RT @CogLinus: A gripe chinesa agora é tratada pela Ivermectina, autorizada
na Eslováquia #BolsonaroTemRazao","Santa Catarina, Brasil",True,"Linus Cog Guzmán 36,6k",Rio Grande Do Sul,Mon Feb 01 13:40:56 +0000 2021,15
732,Daniel Basbaum,⚫🔴⚫🔴⚫🔴,Mon Feb 01 14:14:39 +0000 2021,"RT @gugachacra: Excelente notícia - somente 0,04% dos israelenses (4 em cada 10 mil) contraíram Covid19 após tomarem 2 doses na vacina da P…","Rio de Janeiro, Brasil para BH",True,Guga Chacra,"New York, NY",Mon Feb 01 02:01:03 +0000 2021,113
733,#oliva2008@,,Mon Feb 01 14:14:42 +0000 2021,RT @VillaMarcovilla: Bolsonaro leva o Brasil para a mais grave crise da história republicana.            Atraso na vacinação impede a recup…,,True,Marco Antonio Villa,São Paulo - Brasil,Mon Feb 01 03:48:47 +0000 2021,138
734,Pra Borracha,Tenho um autocolante colado nas costas e tudo o que escrevo é pra borracha.,Mon Feb 01 14:14:42 +0000 2021,"Tudo serve para fazer populismo. Nojo de noticia @dntwit. 
Dados (mundiais) à data de hoje que inclui a primeira e… https://t.co/X4Ny7hjpIg",,False,,,,
735,Edith,,Mon Feb 01 14:14:43 +0000 2021,"RT @psol50: Chegou o dia da eleição para as Presidências da Câmara e do Senado. Estamos com @luizaerundina, para derrotar o bolsonarismo e…","Rio de Janeiro, Brasil",True,PSOL 50,Brasília-DF,Mon Feb 01 13:04:40 +0000 2021,19
736,*Selma Moraes*🇧🇷🏴💙⚖️,"#Vacinaja 
""Eu tenho voz"" ""Não tenho político de estimação.""",Mon Feb 01 14:14:43 +0000 2021,"@GabbardoJoao Gabbardo esperando uma maior atuação em favor dos Paulistas.
Estamos sem vacinas, vacinação lenta, doses insuficientes.",Campinas ,False,,,,
737,𝗠 ❥ 𝟮.𝟬,ig: marianap23_ 🤟🏽✨🧘🏽‍♀️,Mon Feb 01 14:14:44 +0000 2021,RT @mktxvt: tou FARTA,"Lisboa, Portugal",True,mariana,"Lisbon, Portugal",Mon Feb 01 14:09:35 +0000 2021,2
738,Sylvi2022,,Mon Feb 01 14:14:45 +0000 2021,⚠️⚠️⚠️ Isso é  muito assustador...,,False,,,,
739,Canção Nova Notícias,Twitter oficial do Jornalismo da @CancaoNova.,Mon Feb 01 14:14:45 +0000 2021,Missa e procissão da Festa da #ApresentaçãodoSenhor vão seguir os #protocolos de #segurança para se evitar a dissem… https://t.co/NhvRpxGlkq,,False,,,,
740,maria paula 🦋,andando por todos os cantos e pela lei natural dos encontros...,Mon Feb 01 14:14:47 +0000 2021,RT @GuilhermeBoulos: Atraso em vacinação contra Covid deve custar pelo menos R$ 150 bi ao PIB brasileiro em 2021. Segundo cálculo da consul…,"São Paulo, Brasil",True,Guilherme Boulos,,Mon Feb 01 12:39:49 +0000 2021,681
741,Fernando Rosa Rossi,Go Trump!!!,Mon Feb 01 14:14:49 +0000 2021,"RT @PolitzOficial: Para o desespero dos pandeminiuns, Governo do Presidente Bolsonaro (@jairbolsonaro) lança plataforma para acompanhar a v…","Rio das Ostras, Brasil",True,POLITZ,Brazil,Mon Feb 01 14:08:53 +0000 2021,24
742,Espedito Fonseca,"advogado de operários em causas trabalhistas, idealista, defensor de sociedade justa, fraterna e igualitária... RT não é opinião.",Mon Feb 01 14:14:49 +0000 2021,"RT @stedile_mst: A CNA, órgão sindical dos fazendeiros, pediu que eles sejam prioritários na vacinação. Quem de fato mora e trabalha no cam…",Juiz de Fora MG Brasil,True,João Pedro Stédile,,Mon Feb 01 13:12:10 +0000 2021,37
743,Sérgio Gonçalves,Male,Mon Feb 01 14:14:49 +0000 2021,RT @jeffs_araujo35: Fico imaginando a histeria se o SARS-CoV-2 tivesse escapado por acidente de um laboratório brasileiro ou americano.,piracicaba,True,Jeffs,,Mon Feb 01 14:11:00 +0000 2021,1
744,Sebastião,,Mon Feb 01 14:14:49 +0000 2021,Todos FDP ...,,False,,,,
745,Nice,olhar,Mon Feb 01 14:14:50 +0000 2021,RT @brunaobarreto3: Tomou vacina e pegou o vírus chinês? Isso é culpa da nova cepa brasileira que foi desenvolvida porque o povo não respei…,,True,Brunão,,Mon Feb 01 10:30:48 +0000 2021,591
746,Afrodite,"Psicóloga, vascaína, macumbeira e filha da deusa das águas doce, banhada no ouro de Oxum 💙✨ 𓆙",Mon Feb 01 14:14:51 +0000 2021,Chegando vacina em Além! A minha vez está chegando 🥳,+5532 ,False,,,,
747,VRPC,"Professor . Interested in evolutionary and functional genomics, evo-devo,  vertebrates evolution, and in politics!",Mon Feb 01 14:14:51 +0000 2021,"Fronteiras sendo fechadas, novas variantes e pessoas morrendo. Não tenho vergonha de ser brasileira, mas nesse mome… https://t.co/1Hivnjqk59",,False,,,,
748,AleSousa_PSOL,Brasileira de ESQUERDA @PSOL/PÁ 🇧🇷🇫🇷🚩 Seja Bem Vindo Edmilson Rodrigues Prefeito de Belém. 💜 Cabeleireira 💇‍♀️,Mon Feb 01 14:14:51 +0000 2021,RT @EdmilsonPSOL: Bom dia! Continuamos nesta segunda com a vacinação dos profissionais de saúde que atuam na linha de frente do combate a c…,"Montpellier, France",True,Edmilson Rodrigues,"Belém, Pará, Brasil",Mon Feb 01 13:57:48 +0000 2021,10
749,Emilia Muniz,"Católica, esposa, mãe, professora de educação física",Mon Feb 01 14:14:52 +0000 2021,RT @acidigital: Museus Vaticanos reabrem suas portas após 88 dias fechados por causa da Covid-19 https://t.co/jPwKDqtm9E,São Paulo,True,ACI Digital,Brasil,Mon Feb 01 14:07:02 +0000 2021,5
750,Leila Vitoreli,"Voluntária há 15 anos de uma entidade sem fins lucrativos(creche), que atende 180 crianças. Bolsonaro, mãe,  avó, de direita e mineira de coração!",Mon Feb 01 14:14:52 +0000 2021,"RT @PolitzOficial: Para o desespero dos pandeminiuns, Governo do Presidente Bolsonaro (@jairbolsonaro) lança plataforma para acompanhar a v…",Cássia - MG - Brasil,True,POLITZ,Brazil,Mon Feb 01 14:08:53 +0000 2021,25
751,Agência EFE Portugal,"Conta oficial da Agência EFE em Portugal, a primeira agência de notícias em espanhol e a quarta no mundo. Outros perfis: http://bit.ly/AgenciaEFE",Mon Feb 01 14:14:53 +0000 2021,Áustria não recomenda vacina da AstraZeneca a maiores de 65 anos https://t.co/IDFKPVM2yB,Lisboa,False,,,,
752,Ricardo,,Mon Feb 01 14:14:54 +0000 2021,RT @brunaobarreto3: Tomou vacina e pegou o vírus chinês? Isso é culpa da nova cepa brasileira que foi desenvolvida porque o povo não respei…,"São Paulo, Brasil",True,Brunão,,Mon Feb 01 10:30:48 +0000 2021,592
753,Viane Freitas,Insistência,Mon Feb 01 14:14:56 +0000 2021,"RT @carmelonetobr: Há 5 dias estive no Centro de Eventos, local da vacinação em Fortaleza, com vereadores de oposição para fiscalizar. Desc…",,True,Carmelo Neto,"Fortaleza, Brasil",Mon Feb 01 14:14:18 +0000 2021,1
754,"¡ Hola, Felipe Lopes !",27 anos. Jornalista. Redator. Torcedor do @LFC. Social democrata. Contra o fascismo. | IG: @holafelipelopes,Mon Feb 01 14:14:56 +0000 2021,Ficou magoadinho que não foi convidado =/,Porto Alegre/RS,False,,,,
755,Angelo,"o filho perdido de lebron james, irmão adotivo de luka doncic",Mon Feb 01 14:14:57 +0000 2021,"RT @alexaguiarpoa: EXTRAORDINÁRIO - Somente 0,04% (371 pessoas) dos 715 mil israelenses contraiu Covid-19 após uma semana das duas doses da…",,True,Alexandre Aguiar,"Porto Alegre, Brasil",Mon Feb 01 01:39:11 +0000 2021,74
756,MarioJ,Patriota,Mon Feb 01 14:14:57 +0000 2021,"RT @MubarakLuiza: STF é o único no mundo que entende medicina, economia, vacina, eleições. A única coisa que eles não entendem é Justiça!",,True,Luiza Mubarak 🌸🌼👉,,Sun Jan 31 21:34:53 +0000 2021,1091
757,RUI ALVES DA SILVA,"ATEU,COMUNISTA,E HUMANISTA!DE CRISTAOS CAPITALISTAS,O BRASIL,O PLANETA,E OS INFERNOS,ESTÃO  SUPERLOTADOS!O NEO-FASCISMO,E=VERDE-AMARELO!MILICOS-MILICIAS=K=DEIA!",Mon Feb 01 14:14:58 +0000 2021,RT @leoribeiro1980: 3 Bilhões de emendas parlamentares pagam quantos auxílios emergenciais ou doses de vacina? Somos um país de cordeirinho…,CURITIBA-PR.,True,Leonardo Ribeiro 🔴⚫️🚩🚩,"Rio de Janeiro, Brasil",Mon Feb 01 10:47:26 +0000 2021,18
758,Valdira de Holanda,Nao tolero nenhum tipo de preconceito e nem discriminaçao! STATUS: Interagir e retribuir!,Mon Feb 01 14:14:59 +0000 2021,"RT @ALuizCosta: Os dados da vacinação em Israel mostram uma taxa extremamente baixa de infecções. Apenas 0,04% das pessoas contraíram o vír…",Rio de Janeiro  BRASIL,True,Antonio Luiz M. C. Costa,"São Paulo, Brasil",Mon Feb 01 13:44:32 +0000 2021,7
759,Rede COVID-19 Humanidades MCTI,"Rede de pesquisa sobre os impactos sociais, culturais e científicos da COVID-19 no Brasil. UFRGS, Fiocruz, UFSC, UFRN, UnB, UNICAMP, UNIDAVI",Mon Feb 01 14:15:00 +0000 2021,"Leia a coluna de André Santana na íntegra, publicada no UOL.

https://t.co/3FKwwt26ke","Porto Alegre, RS, Brasil",False,,,,
760,mundinho carla diaz Petrópolis,eu tenho conhecimento aproximado de quase tudo - fisica ufrj,Mon Feb 01 14:15:00 +0000 2021,Eu não posso ver a imagem desse homem numa notícia sem ter um mini ataque cardíaco,"Petrópolis, Brasil",False,,,,
761,Maria Veloso MSc.,"Strategy, Risk, ESG, Board & Clevel, Speaker / People, Nature, Balance & Justice, my Utopia!",Mon Feb 01 14:15:00 +0000 2021,"Uns prefeitos furando fila da vacina, outros participando de aglomerações futebolísticas, outros nem aí para as agl… https://t.co/z4kAhGnwzt",Rio de Janeiro,False,,,,
762,Henrique,🙂,Mon Feb 01 14:15:00 +0000 2021,"Acordar com a notícia de que sua Mãe foi vacinada, é a melhor coisa que poderia ter me acontecido. Obrigado @butantanoficial #Coronavac 💉💛🙏","São Sebastião, Brasil",False,,,,
763,re rosa 🐇,,Mon Feb 01 14:15:02 +0000 2021,RT @GuilhermeBoulos: Atraso em vacinação contra Covid deve custar pelo menos R$ 150 bi ao PIB brasileiro em 2021. Segundo cálculo da consul…,São Paulo ,True,Guilherme Boulos,,Mon Feb 01 12:39:49 +0000 2021,682
764,Jovem Pan News,"Portal do Grupo Jovem Pan 
Facebook: http://facebook.com/jovempannews
Instagram: @jovempannews 

Fale conosco pelo WhatsApp: (11) 93117-0620",Mon Feb 01 14:15:02 +0000 2021,"Setor privado deve auxiliar o SUS, não fazer vacinação em paralelo, diz presidente do Albert Einstein.… https://t.co/WPa9esYqyk",São Paulo / Brazil,False,,,,
765,Leon Tretasky,"If you're afraid of failure, you'll never succeed",Mon Feb 01 14:15:02 +0000 2021,@CMOtwitting_pt @joaoneves1515g1 Assim evitam terem de falar sobre coisas incomodas como o número de infetados e mo… https://t.co/1NHnTr3quE,"Lisboa, Portugal",False,,,,
766,Elivelton Oliver,"Pernambucano 🌵😉
Catimbozeiro 📿✡🌳🍃
Historiador 95%🎩📃
LGBTQIA+🌈
YouTuber📽🎬🌳
Cartomante🎴
Virginiano ♍
20 Invernos⭐",Mon Feb 01 14:15:02 +0000 2021,"RT @DiarioPE: Prefeitura de Abreu e Lima cria site para agendamento da vacinação contra a Covid-19

https://t.co/hRvDWcJwDW","Gravatá, Brasil",True,Diario de Pernambuco,"Recife-PE, Brasil",Mon Feb 01 14:04:41 +0000 2021,1
767,Armando A,"Portanto vão às encruzilhadas dos caminhos e convidem para a festa todos os que encontrarem,maus e bons. Então os empregados saíram nos caminhos, a sala encheu.",Mon Feb 01 14:15:03 +0000 2021,"RT @o_antagonista: Ao lado do presidente Jair Bolsonaro, que, ao longo da pandemia, atuou contra os imunizantes, em especial a CoronaVac, L…",,True,O Antagonista,,Mon Feb 01 14:00:39 +0000 2021,14
768,Dicas + CURITIBA 041,"Coolritiba | Seu guia para Curitiba | Promoções, ingressos, VIPs, camarotes e todo tipo de arrego | Divirtam-se!",Mon Feb 01 14:15:03 +0000 2021,Trabalhador que se negar a se vacinar contra a Covid-19 pode ser demitido por justa causa https://t.co/vjH3O5bXzx https://t.co/D7a8cg4D3C,"Curitiba, PR",False,,,,
769,Robôzinho da Manu 🧚🏻‍♀️🦋,"Gavassier, little monster e global 🧚🏻‍♀️ 🦋",Mon Feb 01 14:15:03 +0000 2021,RT @RedeGlobo: A vacina protege você e quem você ama. Faça parte dessa campanha: #VacinaSim! ❤️ #MaisVocê https://t.co/bvud4GY8eG,,True,Globo em 🏠,,Mon Feb 01 13:59:40 +0000 2021,12
770,Jean Evangelista,gentileza gera gentileza,Mon Feb 01 14:15:03 +0000 2021,Estou no meu sétimo dia de recuperação da Covid-19 em casa e estou sentindo muita dor na musculatura das pernas(cox… https://t.co/g2SPJb9aeo,,False,,,,
771,Marcos 🇧🇷,"Economista, verde e amarelo. Forjado pela vida.",Mon Feb 01 14:15:03 +0000 2021,"RT @AiltonBenedito: @revistaoeste Se não estão sendo utilizados, devido à reprogramação de cirurgias, e há aumento de doentes de #Covid19,…",,True,🇧🇷Ailton Benedito,Brasil,Sun Jan 31 13:30:48 +0000 2021,143
772,Alan Cariri,"Formado em Administração. Gosto de fazer novas amizades, conhecer novos lugares e aprender coisas novas. Sempre sou positivo. E também DJ nas horas vagas.",Mon Feb 01 14:15:04 +0000 2021,@portalR7 Mas e a vacina???,Rio de Janeiro,False,,,,
773,Dicas + CURITIBA 041,"Coolritiba | Seu guia para Curitiba | Promoções, ingressos, VIPs, camarotes e todo tipo de arrego | Divirtam-se!",Mon Feb 01 14:15:04 +0000 2021,Paraná registra 1.899 novos casos e 17 mortes pela Covid-19 nas últimas 24 horas https://t.co/egU3ZItK5n https://t.co/UHlwq1gnem,"Curitiba, PR",False,,,,
774,lia.,★ 𝙵𝚊𝚗 𝚊𝚌𝚌𝚘𝚞𝚗𝚝 ★ • ela/dela •,Mon Feb 01 14:15:04 +0000 2021,"RT @GigiHadidBR: Se em Setembro estiver 100% seguro em questão do Covid-19 quem sabe ela volte sim a desfilar, mas agora com a Khai a Gigi…",only zouiam,True,Gigi Hadid Brasil,,Mon Feb 01 14:13:03 +0000 2021,1
775,Allex 🇧🇷,Bozominion  é um tipo de verme religioso que consome e apodrece o país. Não dê voz a quem não tem nada a dizer.,Mon Feb 01 14:15:06 +0000 2021,"RT @joaomtcosta: @GeneralMourao @jairbolsonaro Mourão: ""Bolsonaro tem trabalhado incansavelmente""
Bolsonaro: no posto da polícia rodoviária…","São Paulo, Brasil",True,João M. T. Costa,"Sao Paulo, Brazil",Mon Feb 01 13:24:48 +0000 2021,5
